,message,cyberbullying
10437,çocukları kurtarabildik kadınları hayvanları alt tarafı bir çiçek koklayıp bir hayvan sahiplenip insan tanıyıp sevip gidecektik dünyadan kötü zamana denk geldi ömrümüz vicdansızların sapıkların katillerin nefretin ortasına düştük ,0
10438,mor ötesi mutlu olamam derken mutlu olamam demek istemiş yoksa bundan mutlu olmamam ,0
10439,rüya boşandığı erkek tarık keskin den ölüm tehditleri alıyor tarık keskin rüya yı tehdit darp etmesine rağmen hala gözaltına alınmadı ,0
10440,sokakta önüne çıkan kediyi ezmemek motosikletiyle kaza yaptı ,0
10441,diyanet şleri başkanı erbaş ayasofya imam müezzin görev yapacak ,0
10442,insan gerçekten gerçek bir sorunu olduğunda kimseyle konuşmak istemiyormuş ,0
10443,hayallerimizi geçmişimizle kirltik kadar ,0
10444,konya nın çumra ilçesinde silah zoruyla gar tuvaletinde tecavüze uğradığı sadık akman öldüren saliha ye yıl hapis cezası verildi saliha nün mahkemede anlattıkları kan dondurdu ,0
10445,yaşam bilimi bi yoloji hayatımızın yerinde lütfen biyoloji bölümü moleküler biyoloji genetik bölümü biyomuhendislerimize sahip çıkalım şunu unutmayalım bilim bi yologsuz olmaz ,0
10446,burun estetiğinde altın oran var insan burnunun yapısı kişiliği etkiliyor hangi burun ameliyat edilmeli doç dr oytun erbaş soruyor dr emre lhan yanıtlıyor ,0
10447,chp sosyal medya teklifinin yasalaşması halinde anayasa mahkemesi başvuracaklarını açıkladı ,0
10448,ytü öğrenci kulüpleri öğrenciler cinsel taciz önleme birimi kurulmasını istemişti talep gerçekleşti cinsel taciz önleme birimi üniversitede kuruldu ,0
10449,canım oğlum artık robert kolej öğrencisi hayırlı olsun zor bir lgs yılıydı yılı güzel okulda geçecek alper çalıştı emek verdi şükür emeklerinin karşılığını aldı harika okulda okuyacak allah mezuniyetini görmeyi nasip etsin inşlah ,0
10450,musluk bir havuzu sate dolduruyorsa sevgilisi kavga etmiş bir kızı yakın arkadaşı kaç sate doldurur ,0
10451,güneş resmen saldırıyor aşırı bir saldırgan tavır içerisinde ,0
10452,derdini birine anlatırken onun sana derdini anlatması artık onun dertlerini dinliyor olman ,0
10453,akp yarın ayasofya toplu korona namazı kılacak virüsleri bol olsun hepsini kabul et allahım ,1
10454,diyanet şleri başkanı erbaş ayasofya camisi prof dr mehmet boynukalın ferruh muştuer bünyamin topçuoğlu nun imam olarak atandığını açıkladi ,0
10455,bazen geceleri yürürken sokakta karşıma bir kadın çıkıyor öyle salak günlerdeyiz arkasında kalırsam adımlarımı sıklaştırıp hızlanarak önüne geçiyorum bir risk faktörü olmadığımı göstereyim ,0
10456,iclerinden bi tek ozana verecek salak bulurlar digerleri mden fazla etmez ,1
10457,salak saçma günler ,0
10458,zaynden önce harrynin paylaşması lazım salak çocuk hala yok ortalıkta ,1
10459,aşırı saçmaladığım üzgünüm canım salak kendim ,0
10460,asla bir salakla tartışmayın cünkü dışarıdan bakanlarhanginizin salak oldugunu anlamayabilir ,0
10461,kendime kıyamam salak şeyi kafaya takıyor ,0
10462,zannediyorsunuz tane sorunlu erkek var kadınlar kadar salak gidiyor sürekli bunları buluyor ,0
10463,alaka beyinsiz mavi vatan stratejisi ülkenin vatansever insanlarının planlamasıdır bunun karşılığında hakkımız olanı almamizı englemek elbette çatlak sesler çikacakti salak salak konuşup herseyi siyasete bağlamayın devlet meseleleri partiler üstüdür gerzek ,1
10464,trafikte salak var ,0
10465,içinizi biliyoruz dışınıza kanacak salak bulun ,1
10466,once biriyle tartistim kadar kendini savunamadi ben uzulup bana boyle demiyosun aniden miyavladim salak misiniz olm boyle yasanir mi ,1
10467,salak yerine koyup yalan söylerken asıl salağın sen olduğunu zaman fark edeceksin ,0
10468,salak tanıdım hiçbirini eline su dökemedi ,1
10469,salak zamanlar yasında falandın ,1
10470,seden sen salak karısın biçim bir yorum salak düşünce keşke çeneni kapatsan ,1
10471,yine salak bir hareket yapacağını düşündüğü ona yaklaşmadı yere saplanmış durumda olan bir mızrağı alıp tam suratına gelecek şekilde son hız ona fırlattı ,0
10472,salak salak tweetler atıyosunuz ,1
10473,ah salak kalbim ,0
10474,sporseverler aptal degil saf degil salak degil görüyorlar zaten şeyi emegi dogruyu söyleyenleri emek çalanları izliyorlar görüyorlar ,0
10475,zor amını astarını siktiğimin yerinde iki üç piçe kulak tıkamak engelle tuşu var abi ben anlamıyorum ulan ben seviyede olacağım kralınla işim olmaz amk engler geçerim bilgiyi alan lavuk alır salak salak konuşan engeli yer hayret ,1
10476,valla salak adam ,1
10477,zaman kendini salak hissedersen benim arkadaslarimin kafalarini akasya duragi karakterlerine soplayip soundtrackini kendim soyledigim akasya duragi intromu dusun kendini salak hset tl atesleyene videosunu salarim ,0
10478,benim salak olduğumu biliyordun lan evliydik ,0
10479,anskim tatli lan salak ,1
10480,he sizin koy bizim koyden buyuk he salak ,1
10481,senim salak olduğunu biliyordum harbiden ,1
10482,salak mısınız ikisi gayet yakışıklı burda cemali barışı kötüleyenler reelde görse ağzının suyu akar fotoğraf sırasına girer boş yapmayın ,1
10483,aynen boşver ona acımak lazım salak olmak zor olsa gerek ,1
10484,ahmet hamdi çamlı benziyor zaten bayağı bi salak muhattap bile olma sen yeşim abla ,1
10485,salak bunlar ,1
10486,hocam öyle salak düşüncede olanlar varmı hala ,1
10487,dolari bulabilir ay sonunda guzel maasla cok aman aman birsey yapmadiginizi gorursunuz tabiki bizim burada salak yerine kondugumuz gercegini degistirmez ,0
10488,demek kızlara komik görünmek arkadaşını aşağıladın salak mısın sen ,1
10489,bende isterdim güneş kremim gözlüklerim plaj şapkam bahanesiyle buraya bikinili foto atmayı kadar salak değilim ,0
10490,kendisine oy verenleri salak yerine koymuş ,0
10491,salak görmemiş hesabı kısıtladım hala canlı yayın başlattı iletisinden kurtulamıyorum ,1
10492,komik salak ,1
10493,yokta amk salak salak gündemler mevzular yaratıyorlar oturuyorlar boş bir konuyu uzatıyorlar scout teknik direktör yorum yapıyorlar ,1
10494,arkadaş herkesi kendisi salak sanıyor yavrularım shop olduğunu bilerek atılmış tweete sadece bts goruyorum diyen birinin blackpink laf atıldığını anlamayan arkadaş üzülüyoruz saniye fazla üzülmeyin üzülmesi gereken başka kişiler var ,0
10495,kendi saçma salak fikrine bir gözlem değil bir bilgi yama yapınca kimse size inanacak değil böyle cinsiyetçi fikirlerinizi kendinize saklayın kadının yeri değeri ayrı erkeğin yeri değeri ayrıdır ,1
10496,adam otuz yaş küçük kadının agendasından haberdar değil mi kardeşim rıza tam olarak zaten ha değilse iyi gelmiş yaşına kadar salak mısınız nesiniz ,1
10497,öf havanin sicakligi yetmiyomus bide salak salak insanlarla muhattap olmak zorunda kalıyoruz ,1
10498,bi baktım kişi takipten çıkmış salak falan değilim görüyorum kimin çıktığını çıkmadığını dem çıkcanız baştan takip etmeyin aga sonra gülünç duruma düşüyorsunuz ,0
10499,sen gerçektende salak mışsın ,1
10500,sikicem sizin feministliğinizi bi olay oluyo erkekler tecavüzcü ilan ediliyo sizin salak salak ithamlarınızı çekmek zorunda mıyım lan ben bi bokuda adam akıllı eleştirin aq ,1
10501,sildi salak ,1
10502,erkek arkadasim merch almak istiyo gidip baska eranin merchini eklemis sepete ah benim salak oglum ,1
10503,amk salak misiniz delircem ,1
10504,sitedekiler salak ,1
10505,salak kezban hak etti şeyi ,1
10506,salak mısın cemile ,1
10507,halki salak sabrediyor sanirim önce imam müezzin yokmuydu vardı imamları değiştirdik desenize ,0
10508,ekonomi berbat ab ülkeye kapılarını açmıyo dolar yi gördü altın gramı ayosafya cami oldu ükle süpergüç oldu yazık halkı salak yerine koymaktan sıkılmadınız ,0
10509,bir salak kaydı gözümden ,1
10510,olsa ilk fırsatta gidiceksiniz sizi sevip güvenelim diyip salak güvendik ,0
10511,bence buyorumu kapat salaklığını yüzüne vurdurma buşon tirbuşan farklı şeyler tamam troluz sizde harbi salak sınız sabki buralara mısır çöllerinden gelmişsin ,1
10512,stanbul sözleşmesi milletin dünyaya armağanıdır yoğutur yoğurt salak olmak lazım sözleşmeden çıkmayı istemek ,0
10513,cemil once yamuk dolgusunu duzeltsin salak onu bile becerememis paranla rezil olmak ,1
10514,salak olmak böyle bişey ,0
10515,salak kalbim kadar incittiler seni umarım aklanmışsındır ,0
10516,kızlar ayrıldıktan sonra eski sevgilinizi takip ettiriyonuz anlıyoruz salak değiliz ,0
10517,posta tecavüzcüyse siktir olup gidip karakola şikayet edersin böyle salak saçma tivitler atıp insanları yargılamayı bırakın soktuğumun sapık iftiracı kesimleri yüzünden gerçek mağdurlar unutuluyor ,1
10518,yas ayni bizim corrupted salak olabilecek insanlara guc otorite veriyoruz yo kizlar bunu kabul etmeyelim mlet iradesi ,1
10519,salak mi yi deği li ,0
10520,salak karı saçını sarıya boyamasaydı keske ,1
10521,salak mıyım dayın anlamamıs dlsöslsösşdldşlxdl ,0
10522,kiz sen zavalli misin salak misin kiz sen ,0
10523,salak çocuk ,1
10524,ha bide salak saçma şarkılar dinleme ,0
10525,allah senin belanı vermesinki zre beynin olmadan kendini bişey sanmaya devam ediyorsun be hey cahil be hey uslanmaz konyada müftülükte çalışan bir adama telefonla sorulmuş soruyu diyanete bağlıyorsunuz zaman akıllanacaksınız mleti salak yerine koymayın ,1
10526,davetiye gitmemiş geçen red ettiler karantinadaymış diğeri katılmak istemedi haberler gösterdi çarpık saçma salak haber paylaşımlarına birde saçma sapan başlık atıpta insanları kışkırtmaktan bıkmadınız ülke kadın lar hayvanlar çocuklar yok ediliyor ,0
10527,hahsjsjajsjaha basta adam sorup sonra ben anladim salak miyim dayin anlamamis demesi ,0
10528,salak bir oy dileniyordu bizden final günü sjsjsjsjjs ,1
10529,profilinde uc emojiden bile varsa ihtimalle salak oluyor homofobik degilim ,0
10530,ulan salak tecsvüzcünün akp chp hdplisi mi olur kadar boş bir insansın ,1
10531,zorla viski içiriyor salak kuzenim bütün iç organlarım halayda an ,1
10532,salak kafa ,1
10533,bence yalandır herif kadar salak değil şimdi bunu söylesin bunlar akp beraber halay çekerken sözleri dır akp öğretti buna bunları perincekde bunlardan sektirip chp ye taş atmaya çalışıyor tek amaçları tifakları kırmak ,0
10534,bana gelip dert yanıp tavsiye isteyen arkadaşlarım dil dökmelerimi tavsiyelerimi kaile almayınca arkadaşlığı bitiresim geliyor göz göre göre yanlışa koş sonra ağla salak ,1
10535,içtiğin zıkkımın tiryakisi olacağına benim tirkayim olsaydın durumda olmazdık salak ,1
10536,koray avcı yı klipte arka mahalledeki salak eski flörtüme benztim moraller sıfır ,1
10537,yine dc salak aynı salak işte ,1
10538,git artık gelsen neye yarar ,0
10539,salak yerine koymayın insanı ,0
10540,salak sandın sen beni ,0
10541,salak yorumlarınızı kendinize saklayın ülkenin artık sizin gibilere ihtiyacı yok ,1
10542,aptal sanıyorsun sen beni ,0
10543,aptal sen anca kemalitleri kandırırsın ,1
10544,aptal yerine koyamazsın beni ,0
10545,öldüğünüz zaman bunun farkında olmazsınız sadece çevrenizdekileri üzer aynı aptal olduğunuzda geçerli ,0
10546,aptal aptal yorumlarınızla halkı kandırmaya bir son verin artık ,1
10547,herkesi kendiniz aptal sandınız ,1
10548,aptal yerine koymaya çalışmayın bizi artık yeter ,0
10549,bir deneme tweetidir ,0
10550,seni öldürüp köpeklere yediririm ,1
10551,kafanı keser ailene yollarım aklı ol ,1
10552,senin soyunu kuruturum elimden kimse alamaz ,1
10553,el elden üstündür aslan pişman ederim seni doğduğuna ,1
10554,seni yazdıklarına pişman edicem ,1
10555,pişman olacağın laflar etme arabana koyulacak bir bombaya biter işin ,1
10556,bombayı koyar patlatırım hepinizi ,1
10557,ermeni dölü sen tabi sevinmezsin ayasofyanın açılmasına ,1
10558,arkadaşlar kadar mal var ,0
10559,parcatuhaftik hareketleri ozendiginiz abd avrupa polise yap bak neler oluyor voltun arkasından ensende bir kurşun kadar mal olmayın objektif olun azından deneyin ,0
10560,yav bana böyle bir ortamda gelmezki oradakileride tam mal yada seçmece getirilmiş oraya aksi konuşmadın ,1
10561,bir insan kendi kalbine iki sıkar kadın cinayetlerine tepkisini gösterenler buna sessiz kalıp korkuyor detaylı otopsi yapılmıyor bir mlete mal olmuş vekil hesabınımı kitler ,0
10562,etkileşim hastası mala cevap vermeyin kaç yerde denk geldim şuurlu insanın yapacağı yorumları yapmıyor bir yerde çocuklarımızın batı hikayeleriyle büyümesini savunacak kadar mal birisi ,1
10563,kimin polisi polis bizi korumak var sen bizim mal güvenliğimizi tehlikeye attın hdini bil ,0
10564,amk mal bı ,1
10565,aynı şeyi abim düşünüyorum kardeşim mal ,1
10566,kardes cok garip bi sey bazen cok seviyorum bazen dünyadaki mal insan oymus geliyo ,1
10567,kafire mal diyemezsin pezeveng ,1
10568,ayıplı mallarda haklarınızı biliyor musunuz ,0
10569,lgbtliler aynı zamanda vegan mal oluyor ,1
10570,hocam şaka olduğunu düşünelim beyinsiz mal karaktersiz yine aynı ,1
10571,olm adam mal ahahahahahha ,1
10572,merlin mal artur iyi ,1
10573,ulan geri zekalı emir avukat ta zaten karari soruyor yere aynı şeyi kopyalayıp yapıştırıyorsun sana aynı cevabı başkası verdi hala mal aynı şeyi yazmaya devam ediyosun ,1
10574,seviyesizliğin alemi yok görüntü yayınlamanın bin türlü tekniği var bilmediğiniz konuda mal mal konuşmayın ,1
10575,tanergenek taner ye mal taşımamış günlük işlem yapmış ye mal taşımadı günlük işlem yaptı zaman ben adamı anlamıyorum sürekli düşecek malda değilim çıkışında vatandaşı nakitte beklti borsa puan düşünce ben bildim diyor ,0
10576,pankarttaki yukarı kalka yumruk bunların mal olduğunu göseiyor zaten rusların ngiliz köpeklerin ülkeyi istilasında bıraktığı tohumları ,1
10577,şöle bi kehanetim var bugün millete mal stırıp toplayacaklar bayramdan sonrada gaplı açıp kimseye mal aldırmayac ,0
10578,sen mal misin amk ,1
10579,gördüğüm mantıklı isteklerden yaşından sonra mal satmam akıl sağlığı raporu lazım dünyaya bir can getirmek başka bir canla birleşmek serbest ,0
10580,adam baro başkanı rutin bir kontrol sonrası bizlerin can mal güvenliğinden sorumlu olan kolluk kvetlerine kimlik göstermemekte direniyor ülkede sen benim olduğumu biliyor musun devri bitmeden bizler bin devletten gerçek sahibi mlet olan bir devlete dönüşemeyiz ,0
10581,kur an toplumu ahirette fayda sağladığı dünyada fayda sağlar kur an toplumunda din akıl ,0
10582,sporx beyin yok fikri var galatasarayın abisi dediğin adam azılı galatasaray düşmanı mal ,1
10583,mal favlayıp durıom ben bunuşzmaşfmsğxnspdms ,1
10584,bazılarının yüzüne mal boku bağırıp kaçasım var ,1
10585,ben burda bir mal görüyorum ismi cemal gorunumlu can ,1
10586,nedim şener kalıpsız bir adam çıktın sen saraya yalakalıkta yarışa girdin mal olduğunu herkes anladı ,1
10587,mal iyi ,0
10588,sen mal mısın ,1
10589,arkadaslar ben topluma mal olmus si yasetci düsünce adami kanaat önderi olmadigim çi burada savunduğum sey sadece beni lgi lendi ri demem bana karsit yorum yapmadan önce bi durun di yi beni kadar lgi lendi ri ,0
10590,mal sat dmedin diyorsunuz deyincede boylr mi yapiyorsunuz ahha peki dmsasa alis yazan umutsariyi sinler geber orada ,1
10591,mevzu uganda geçiyo uganda bizde hala can lar mal olarak görülüyo mallar tarafından ,1
