,message,cyberbullying
10485,hocam öyle salak düşüncede olanlar varmı hala ,1
10486,dolari bulabilir ay sonunda guzel maasla cok aman aman birsey yapmadiginizi gorursunuz tabiki bizim burada salak yerine kondugumuz gercegini degistirmez ,0
10487,demek kızlara komik görünmek arkadaşını aşağıladın salak mısın sen ,1
10488,bende isterdim güneş kremim gözlüklerim plaj şapkam bahanesiyle buraya bikinili foto atmayı kadar salak değilim ,0
10489,kendisine oy verenleri salak yerine koymuş ,0
10490,salak görmemiş hesabı kısıtladım hala canlı yayın başlattı iletisinden kurtulamıyorum ,1
10491,komik salak ,1
10492,yokta amk salak salak gündemler mevzular yaratıyorlar oturuyorlar boş bir konuyu uzatıyorlar scout teknik direktör yorum yapıyorlar ,1
10493,arkadaş herkesi kendisi salak sanıyor yavrularım shop olduğunu bilerek atılmış tweete sadece bts goruyorum diyen birinin blackpink laf atıldığını anlamayan arkadaş üzülüyoruz saniye fazla üzülmeyin üzülmesi gereken başka kişiler var ,0
10494,kendi saçma salak fikrine bir gözlem değil bir bilgi yama yapınca kimse size inanacak değil böyle cinsiyetçi fikirlerinizi kendinize saklayın kadının yeri değeri ayrı erkeğin yeri değeri ayrıdır ,1
10495,adam otuz yaş küçük kadının agendasından haberdar değil mi kardeşim rıza tam olarak zaten ha değilse iyi gelmiş yaşına kadar salak mısınız nesiniz ,1
10496,öf havanin sicakligi yetmiyomus bide salak salak insanlarla muhattap olmak zorunda kalıyoruz ,1
10497,bi baktım kişi takipten çıkmış salak falan değilim görüyorum kimin çıktığını çıkmadığını dem çıkcanız baştan takip etmeyin aga sonra gülünç duruma düşüyorsunuz ,0
10498,sen gerçektende salak mışsın ,1
10499,sikicem sizin feministliğinizi bi olay oluyo erkekler tecavüzcü ilan ediliyo sizin salak salak ithamlarınızı çekmek zorunda mıyım lan ben bi bokuda adam akıllı eleştirin aq ,1
10500,sildi salak ,1
10501,erkek arkadasim merch almak istiyo gidip baska eranin merchini eklemis sepete ah benim salak oglum ,1
10502,amk salak misiniz delircem ,1
10503,sitedekiler salak ,1
10504,salak kezban hak etti şeyi ,1
10505,salak mısın cemile ,1
10506,halki salak sabrediyor sanirim önce imam müezzin yokmuydu vardı imamları değiştirdik desenize ,0
10507,ekonomi berbat ab ülkeye kapılarını açmıyo dolar yi gördü altın gramı ayosafya cami oldu ükle süpergüç oldu yazık halkı salak yerine koymaktan sıkılmadınız ,0
10508,bir salak kaydı gözümden ,1
10509,olsa ilk fırsatta gidiceksiniz sizi sevip güvenelim diyip salak güvendik ,0
10510,bence buyorumu kapat salaklığını yüzüne vurdurma buşon tirbuşan farklı şeyler tamam troluz sizde harbi salak sınız sabki buralara mısır çöllerinden gelmişsin ,1
10511,stanbul sözleşmesi milletin dünyaya armağanıdır yoğutur yoğurt salak olmak lazım sözleşmeden çıkmayı istemek ,0
10512,cemil once yamuk dolgusunu duzeltsin salak onu bile becerememis paranla rezil olmak ,1
10513,salak olmak böyle bişey ,0
10514,salak kalbim kadar incittiler seni umarım aklanmışsındır ,0
10515,kızlar ayrıldıktan sonra eski sevgilinizi takip ettiriyonuz anlıyoruz salak değiliz ,0
10516,posta tecavüzcüyse siktir olup gidip karakola şikayet edersin böyle salak saçma tivitler atıp insanları yargılamayı bırakın soktuğumun sapık iftiracı kesimleri yüzünden gerçek mağdurlar unutuluyor ,1
10517,yas ayni bizim corrupted salak olabilecek insanlara guc otorite veriyoruz yo kizlar bunu kabul etmeyelim mlet iradesi ,1
10518,salak mi yi deği li ,0
10519,salak karı saçını sarıya boyamasaydı keske ,1
10520,salak mıyım dayın anlamamıs dlsöslsösşdldşlxdl ,0
10521,kiz sen zavalli misin salak misin kiz sen ,0
10522,salak çocuk ,1
10523,ha bide salak saçma şarkılar dinleme ,0
10524,allah senin belanı vermesinki zre beynin olmadan kendini bişey sanmaya devam ediyorsun be hey cahil be hey uslanmaz konyada müftülükte çalışan bir adama telefonla sorulmuş soruyu diyanete bağlıyorsunuz zaman akıllanacaksınız mleti salak yerine koymayın ,1
10525,davetiye gitmemiş geçen red ettiler karantinadaymış diğeri katılmak istemedi haberler gösterdi çarpık saçma salak haber paylaşımlarına birde saçma sapan başlık atıpta insanları kışkırtmaktan bıkmadınız ülke kadın lar hayvanlar çocuklar yok ediliyor ,0
10526,hahsjsjajsjaha basta adam sorup sonra ben anladim salak miyim dayin anlamamis demesi ,0
10527,salak bir oy dileniyordu bizden final günü sjsjsjsjjs ,1
10528,profilinde uc emojiden bile varsa ihtimalle salak oluyor homofobik degilim ,0
10529,ulan salak tecsvüzcünün akp chp hdplisi mi olur kadar boş bir insansın ,1
10530,zorla viski içiriyor salak kuzenim bütün iç organlarım halayda an ,1
10531,salak kafa ,1
10532,bence yalandır herif kadar salak değil şimdi bunu söylesin bunlar akp beraber halay çekerken sözleri dır akp öğretti buna bunları perincekde bunlardan sektirip chp ye taş atmaya çalışıyor tek amaçları tifakları kırmak ,0
10533,bana gelip dert yanıp tavsiye isteyen arkadaşlarım dil dökmelerimi tavsiyelerimi kaile almayınca arkadaşlığı bitiresim geliyor göz göre göre yanlışa koş sonra ağla salak ,1
10534,içtiğin zıkkımın tiryakisi olacağına benim tirkayim olsaydın durumda olmazdık salak ,1
10535,koray avcı yı klipte arka mahalledeki salak eski flörtüme benztim moraller sıfır ,1
10536,yine dc salak aynı salak işte ,1
10537,git artık gelsen neye yarar ,0
10538,salak yerine koymayın insanı ,0
10539,salak sandın sen beni ,0
10540,salak yorumlarınızı kendinize saklayın ülkenin artık sizin gibilere ihtiyacı yok ,1
10541,aptal sanıyorsun sen beni ,0
10542,aptal sen anca kemalitleri kandırırsın ,1
10543,aptal yerine koyamazsın beni ,0
10544,öldüğünüz zaman bunun farkında olmazsınız sadece çevrenizdekileri üzer aynı aptal olduğunuzda geçerli ,0
10545,aptal aptal yorumlarınızla halkı kandırmaya bir son verin artık ,1
10546,herkesi kendiniz aptal sandınız ,1
10547,aptal yerine koymaya çalışmayın bizi artık yeter ,0
10548,bir deneme tweetidir ,0
10549,seni öldürüp köpeklere yediririm ,1
10550,kafanı keser ailene yollarım aklı ol ,1
10551,senin soyunu kuruturum elimden kimse alamaz ,1
10552,el elden üstündür aslan pişman ederim seni doğduğuna ,1
10553,seni yazdıklarına pişman edicem ,1
10554,pişman olacağın laflar etme arabana koyulacak bir bombaya biter işin ,1
10555,bombayı koyar patlatırım hepinizi ,1
10556,ermeni dölü sen tabi sevinmezsin ayasofyanın açılmasına ,1
10557,arkadaşlar kadar mal var ,0
10558,parcatuhaftik hareketleri ozendiginiz abd avrupa polise yap bak neler oluyor voltun arkasından ensende bir kurşun kadar mal olmayın objektif olun azından deneyin ,0
10559,yav bana böyle bir ortamda gelmezki oradakileride tam mal yada seçmece getirilmiş oraya aksi konuşmadın ,1
10560,bir insan kendi kalbine iki sıkar kadın cinayetlerine tepkisini gösterenler buna sessiz kalıp korkuyor detaylı otopsi yapılmıyor bir mlete mal olmuş vekil hesabınımı kitler ,0
10561,etkileşim hastası mala cevap vermeyin kaç yerde denk geldim şuurlu insanın yapacağı yorumları yapmıyor bir yerde çocuklarımızın batı hikayeleriyle büyümesini savunacak kadar mal birisi ,1
10562,kimin polisi polis bizi korumak var sen bizim mal güvenliğimizi tehlikeye attın hdini bil ,0
10563,amk mal bı ,1
10564,aynı şeyi abim düşünüyorum kardeşim mal ,1
10565,kardes cok garip bi sey bazen cok seviyorum bazen dünyadaki mal insan oymus geliyo ,1
10566,kafire mal diyemezsin pezeveng ,1
10567,ayıplı mallarda haklarınızı biliyor musunuz ,0
10568,lgbtliler aynı zamanda vegan mal oluyor ,1
10569,hocam şaka olduğunu düşünelim beyinsiz mal karaktersiz yine aynı ,1
10570,olm adam mal ahahahahahha ,1
10571,merlin mal artur iyi ,1
10572,ulan geri zekalı emir avukat ta zaten karari soruyor yere aynı şeyi kopyalayıp yapıştırıyorsun sana aynı cevabı başkası verdi hala mal aynı şeyi yazmaya devam ediyosun ,1
10573,seviyesizliğin alemi yok görüntü yayınlamanın bin türlü tekniği var bilmediğiniz konuda mal mal konuşmayın ,1
10574,tanergenek taner ye mal taşımamış günlük işlem yapmış ye mal taşımadı günlük işlem yaptı zaman ben adamı anlamıyorum sürekli düşecek malda değilim çıkışında vatandaşı nakitte beklti borsa puan düşünce ben bildim diyor ,0
10575,pankarttaki yukarı kalka yumruk bunların mal olduğunu göseiyor zaten rusların ngiliz köpeklerin ülkeyi istilasında bıraktığı tohumları ,1
10576,şöle bi kehanetim var bugün millete mal stırıp toplayacaklar bayramdan sonrada gaplı açıp kimseye mal aldırmayac ,0
10577,sen mal misin amk ,1
10578,gördüğüm mantıklı isteklerden yaşından sonra mal satmam akıl sağlığı raporu lazım dünyaya bir can getirmek başka bir canla birleşmek serbest ,0
10579,adam baro başkanı rutin bir kontrol sonrası bizlerin can mal güvenliğinden sorumlu olan kolluk kvetlerine kimlik göstermemekte direniyor ülkede sen benim olduğumu biliyor musun devri bitmeden bizler bin devletten gerçek sahibi mlet olan bir devlete dönüşemeyiz ,0
10580,kur an toplumu ahirette fayda sağladığı dünyada fayda sağlar kur an toplumunda din akıl ,0
10581,sporx beyin yok fikri var galatasarayın abisi dediğin adam azılı galatasaray düşmanı mal ,1
10582,mal favlayıp durıom ben bunuşzmaşfmsğxnspdms ,1
10583,bazılarının yüzüne mal boku bağırıp kaçasım var ,1
10584,ben burda bir mal görüyorum ismi cemal gorunumlu can ,1
10585,nedim şener kalıpsız bir adam çıktın sen saraya yalakalıkta yarışa girdin mal olduğunu herkes anladı ,1
10586,mal iyi ,0
10587,sen mal mısın ,1
10588,arkadaslar ben topluma mal olmus si yasetci düsünce adami kanaat önderi olmadigim çi burada savunduğum sey sadece beni lgi lendi ri demem bana karsit yorum yapmadan önce bi durun di yi beni kadar lgi lendi ri ,0
10589,mal sat dmedin diyorsunuz deyincede boylr mi yapiyorsunuz ahha peki dmsasa alis yazan umutsariyi sinler geber orada ,1
10590,mevzu uganda geçiyo uganda bizde hala can lar mal olarak görülüyo mallar tarafından ,1
10591,hızlı oyuncu sefer nkoudu geldi aklıma mal sadece koşar gelecekse inşallah onyekuru bizde tutar ,1
10592,maloğlu mal tipini senin seni vekil yapanın senin ,1
10593,tostu yaktım leyla olmuşum ben mal olmuşum ,0
10594,lan gerizekalı saydığın süper lig kupası değil mi süper lig kurulmadan önce takım süper lig kupasını alacak mal herif allahım sen bizi kimlerle muhatap ediyorsun oğlum git lah aşkın bi oksijen al ,1
10595,fanin altına bunu yazıyor mal amk ,1
10596,olum modd mal adamsın kanka ,1
10597,olm sana atilan yaniti kendine gelmis sanmış sal zaten mal ,1
10598,bunu beğenen mal var ona üzüldüm azcık diller hkında fikrin olsa öğrenebilecek kolay dillerden birinin ingilizce olduğunu bilirdi ,1
10599,hayatta dkat edilmesi gereken iki önemli husus var birini kınamak sahip olduğun şeyle eş evlat mal mülkle övünmek ,0
10600,kanal stanbul tl yede mal olsa proje değil nti hardir ,0
10601,ayıplı mallarda haklarınızı biliyor musunuz bilinclituketici tps co bdjfyx https co ptfwt ,0
10602,ali rıza bey bayağı mal şevket bankayı soydu gerçi soymadığı kişi kalmadı aq neys sonra diyor ben senin ahlakından süphe etmedim gmgkdkdlld çocuk ilk bölümlerde evli ferhundeyle neyse xd ,1
10603,sen mal mısın bb başkanı oturup bütün gün araçların peşinden koşacak değil sorumlular bulunup ceza verilir kadar ,1
10604,mal oğlu mallar hadi bunu ds alkışlayın ,1
10605,mal cihanın poposu ,1
10606,ben izlerken kesilnedi gerçi orjinalinden izleemdim hangi mal kesti lan yayınımıı ,1
10607,mal yıllık milyon euro alıyor sonunda kadar yabancı gelsin ,1
10608,sokmuşum be acıdan yerinde kıvranıyorsun ettiğin küfürler konuşacak beynin olmadığının bi ispatı hepsini sana iade ediyorum mal nisanda değer biçilmiş güncel değeri değil belhanda var işte orda kendi kendine laf sokmaya devam ediyorsun soytari gibisin ,1
10609,olmayan kürdistanınızda önce kurun sonra kürdistan dersiniz neyi sömüreceğiz allah ın ırak dağlarında varda sömüreceğiz cahil piç orda olmasa bir ton masraf yapıp askeri mühimmatı klanalım mal ,1
10610,eşleşen olmaz tabi evelallah mal değiliz senin ,1
10611,la mal harf sınırı var birleşik yazdım olmayan beynini sikerim senin amına koyduğumun aptalı mutlu sana beynin olduğunu sanıyorsun sikimin malı dur sana atayım anayasayı beyinsiz polis vazife selahiyet kanununun maddesi aç oku kendini aklı sanan sikimin cahili ,1
10612,şamil bey devlete kimlik sorma yetkisi veren milltir yetkiyi millet adına klanabilecek kimler olduğu bellidir kluk kuvvetleridir mletin can mal güvenliğinden sorumlu olan kimseye öncelik ayrılık gözetmeksizin yaparsa devlet zaten millet olmuştur ,0
10613,bayramlardan verim alabilen var anan baban ölse cenazeden önce mal kavgasına tutuşacak samimiyetsiz orospu evladı ak ,1
10614,haberin içeriğini okusana mal laf atıyormuş kadınlara şikayet gelmiş sahil güvenlik adamı bulmuş ,1
10615,alvin kiz degilki mal ,1
10616,kader gene kuruyor mal şunu bi hayal kirikligina ugratin ,1
10617,oradaki kadar erkeğe yazıklar olsun yuh olsun seyrediyorlar mal gi bi ,1
10618,hayvanlar yemek mal eşya köle değildir yaşamak isteyen bilinç sahibi duyarlı canlıdır yaşamdan yana ol yaşamhakkı ,0
10619,giderek terbiyesizleşiyorsan hayatın mal olduğunu anlıyorsun demektir bob marley ,1
10620,millet mal kafeye gelip bağıra bağıra pubg oynuyor olum kadar yanlızsınız ,1
10621,zengin olamadık mal gördük ,0
10622,bir bedeviye mal kimin sorulunca allah ze celle nindir bir süreliğine benim elimde emanet kalacak ,0
10623,polis nereden bilsin nun baro başkanı olduğunu diyen mal hatta mal oğlu mal baro başkanı protokol üyesi bunu bilmiyorsa polis aşı veriyorsunuz lise mezunu polise ,1
10624,arkadaşıma fotoğraf attım alnıma mal yazıp geri ylamış ,0
10625,mal yerde mallığnı bli eder ,1
10626,mal zaman chp mi iktidarı amk ,1
10627,giyim kuşam görünüm mal mülk hepsini geç hepsini hayatıma giren adama seni seviyorum dediysem kralı gelse ,0
10628,bende jkin baskın olduğunu düşünüyorum bunu yazanın mal olduğunu değiştirmiyor kwhsjw ,1
10629,yapacaksan bir yap yoksa sus amk elimiz mal dolu kağıtlara ceza gelecek senin yüzünden ayrıca aklın yokmu senin rurbesiz er zarar ettin galiba kazansan adamlardan iyi adam yok derdin yağdanlık yapma yapacaksan yap yoksa sus ,1
10630,kafeinvedopamin salın bi salın yeter bi yeter kullananlar net mal amınakoyim istisnasız ,1
10631,emina yakışıklı mal ,1
10632,pestenkeran mal mısın olum sen biçim argüman ,1
10633,of mal bunlar amk igrenc ,1
10634,mal cimrilerde silah korkaklarda kararda zayiflarda olursa isler bozulur duru ben bayanız detay ,1
10635,mal vermemi mal toplamamı cevap vermek zor ben olsam malı vermek yukarı çeker tek tuş emirlerle kademeler çizerdim mal toplamak isteseydim burada top çevirirdim ,0
10636,televizyonda televizyon reklamı yapılıyor şöyle ultra böyle acayip net görüntüsü paylaşılıyor ulan mal milletin televizyonu tüplü görüntü iyi mi kötü görsün ,1
10637,ben kankamla okul çıkışı mal mal yürümeyi özledim ,0
10638,sen mal adamsın hoca kalsın dedi aptal yönetim gönderdi kına yaksınlar şimdi ,1
10639,devlet bahçeli adammış be cemal bey türkiye ye mal olmuş dürüst örnek olan bir adamı ihraç tirdiya diyecek laf yok mhp bitirdin be adam derdin nedir oldu olacak sen akp ye geçte dert bitsin ,0
